SID,year,NUMBER,BASIN,SUBBASIN,name,ISO_TIME,NATURE,lat,lon,kts,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCFID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,TOK_LAT,TOK_LON,TOK_GRADE,TOK_WIND,TOK_PRES,TOK_R50_DR,TOK_R50_L,TOK_R50_S,TOK_R30_DR,TOK_R30_L,TOK_R30_S,TOK_LAND,CMA_LAT,CMA_LON,CMA_CAT,CMA_WIND,CMA_PRES,HKO_LAT,HKO_LON,HKO_CAT,HKO_WIND,HKO_PRES,NEW_LAT,NEW_LON,NEW_GRADE,NEW_WIND,NEW_PRES,NEW_CI,NEW_DP,NEW_POCI,REU_LAT,REU_LON,REU_TYPE,REU_WIND,REU_PRES,REU_TNUM,REU_CI,REU_RMW,REU_R34_NE,REU_R34_SE,REU_R34_SW,REU_R34_NW,REU_R50_NE,REU_R50_SE,REU_R50_SW,REU_R50_NW,REU_R64_NE,REU_R64_SE,REU_R64_SW,REU_R64_NW,BOM_LAT,BOM_LON,BOM_TYPE,BOM_WIND,BOM_PRES,BOM_TNUM,BOM_CI,BOM_RMW,BOM_R34_NE,BOM_R34_SE,BOM_R34_SW,BOM_R34_NW,BOM_R50_NE,BOM_R50_SE,BOM_R50_SW,BOM_R50_NW,BOM_R64_NE,BOM_R64_SE,BOM_R64_SW,BOM_R64_NW,BOM_ROCI,BOM_POCI,BOM_EYE,BOM_POS_FL,BOM_PRS_FL,NAD_LAT,NAD_LON,NAD_CAT,NAD_WIND,NAD_PRES,WEL_LAT,WEL_LON,WEL_WIND,WEL_PRES,DS8_LAT,DS8_LON,DS8_STAGE,DS8_WIND,DS8_PRES,TD6_LAT,TD6_LON,TD6_STAGE,TD6_WIND,TD6_PRES,TD5_LAT,TD5_LON,TD5_WIND,TD5_PRES,TD5_ROCI,NEU_LAT,NEU_LON,NEU_CLASS,NEU_WIND,NEU_PRES,MLC_LAT,MLC_LON,MLC_CLASS,MLC_WIND,MLC_PRES,USA_GUST,BOM_GUST,BOM_GUSTP,REU_GUST,REU_GUSTP,USA_SEAHGT,USA_SEA_NE,USA_SEA_SE,USA_SEA_SW,USA_SEA_NW,STORM_SPD,STORM_DR,year,month,day,hour,min
2019302N11118,2019,92,NI,BB,BULBUL:MATMO,03-11-2019 12:00,NR,13.3,95.4,,,,main,268,268,O_____________,jtwc_wp,WP232019,13.3,95.4,,DB,20,1007,-3,,,,,,,,,,,,,1008,120,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,266,2019,11,3,12,0
2019302N11118,2019,92,NI,BB,BULBUL:MATMO,03-11-2019 15:00,NR,13.26,95.11,,,,main,268,268,P_____________,,WP232019,13.26,95.11,,DB,20,1006,-3,,,,,,,,,,,,,1007,125,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,260,2019,11,3,15,0
2019302N11118,2019,92,NI,BB,BULBUL:MATMO,03-11-2019 18:00,NR,13.2,94.8,,,,main,280,280,O_____________,jtwc_wp,WP232019,13.2,94.8,,DB,20,1006,-3,,,,,,,,,,,,,1007,130,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,256,2019,11,3,18,0
2019302N11118,2019,92,NI,BB,BULBUL:MATMO,03-11-2019 21:00,NR,13.11,94.47,,,,main,296,296,P_____________,,WP232019,13.11,94.47,,DB,20,1006,-3,,,,,,,,,,,,,1007,135,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,254,2019,11,3,21,0
2019302N11118,2019,92,NI,BB,BULBUL:MATMO,04-11-2019 00:00,NR,13,94.1,,,,main,315,315,O_____________,jtwc_wp,WP232019,13,94.1,,DB,20,1007,-3,,,,,,,,,,,,,1008,140,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,254,2019,11,4,0,0
2019302N11118,2019,92,NI,BB,BULBUL:MATMO,04-11-2019 03:00,NR,12.88,93.66,,,,main,333,333,P_____________,,WP232019,12.88,93.66,,DB,22,1006,-3,,,,,,,,,,,,,1008,140,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,257,2019,11,4,3,0
2019302N11118,2019,92,NI,BB,BULBUL:MATMO,04-11-2019 06:00,TS,12.8,93.2,,,,main,359,359,O_____________,jtwc_wp,WP232019,12.8,93.2,,TD,25,1006,-1,,,,,,,,,,,,,1008,140,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,264,2019,11,4,6,0
2019302N11118,2019,92,NI,BB,BULBUL:MATMO,04-11-2019 09:00,TS,12.79,92.74,,,,main,382,382,P_____________,,WP232019,12.79,92.74,,TD,25,1005,-1,,,,,,,,,,,,,1008,140,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,270,2019,11,4,9,0
2019302N11118,2019,92,NI,BB,BULBUL:MATMO,04-11-2019 12:00,TS,12.8,92.3,,,,main,405,405,O_____________,jtwc_wp,WP232019,12.8,92.3,,TD,25,1005,-1,,,,,,,,,,,,,1008,140,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,271,2019,11,4,12,0
2019302N11118,2019,92,NI,BB,BULBUL:MATMO,04-11-2019 15:00,TS,12.8,91.93,,,,main,430,430,P_____________,,WP232019,12.8,91.93,,TD,25,1006,-1,,,,,,,,,,,,,1009,197,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,270,2019,11,4,15,0
2019302N11118,2019,92,NI,BB,BULBUL:MATMO,04-11-2019 18:00,TS,12.8,91.6,,,,main,451,451,O_____________,jtwc_wp,WP232019,12.8,91.6,,TD,25,1008,-1,,,,,,,,,,,,,1010,255,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,270,2019,11,4,18,0
2019302N11118,2019,92,NI,BB,BULBUL:MATMO,04-11-2019 21:00,TS,12.8,91.28,,,,main,473,473,P_____________,,WP232019,12.8,91.28,,TD,25,1007,-1,,,,,,,,,,,,,1009,262,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,277,2019,11,4,21,0
2019302N11118,2019,92,NI,BB,BULBUL:MATMO,05-11-2019 00:00,TS,12.86,91.1,20,1004,newdelhi,main,481,481,O___O_________,jtwc_wp,WP232019,12.8,91,,TD,25,1007,-1,,,,,,,,,,,,,1009,270,40,,,,,,,,,,,,,,,,,,,,,,,,13.1,91.5,D,20,1004,1.5,3,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,283,2019,11,5,0,0
2019302N11118,2019,92,NI,BB,BULBUL:MATMO,05-11-2019 03:00,TS,12.89,90.86,25,1003,newdelhi,main,496,496,P___O_________,,WP232019,12.79,90.79,,TD,25,1006,-1,,,,,,,,,,,,,1009,270,35,,,,,,,,,,,,,,,,,,,,,,,,13.1,91,D,25,1003,1.5,3,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,279,2019,11,5,3,0
2019302N11118,2019,92,NI,BB,BULBUL:MATMO,05-11-2019 06:00,TS,12.93,90.64,25,1003,newdelhi,main,520,520,O___O_________,jtwc_wp,WP232019,12.8,90.6,,TD,25,1006,-1,,,,,,,,,,,,,1009,270,30,,,,,,,,,,,,,,,,,,,,,,,,13.1,90.7,D,25,1003,1.5,3,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,282,2019,11,5,6,0
2019302N11118,2019,92,NI,BB,BULBUL:MATMO,05-11-2019 09:00,TS,12.99,90.36,,,,main,529,529,P___P_________,,WP232019,12.85,90.35,,TD,30,1004,-1,,,,,,,,,,,,,1009,270,30,,,,,,,,,,,,,,,,,,,,,,,,13.14,90.38,D,25,1003,-999.9,3,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,283,2019,11,5,9,0
2019302N11118,2019,92,NI,BB,BULBUL:MATMO,05-11-2019 12:00,TS,13.05,90.1,25,1003,newdelhi,main,547,547,O___O_________,jtwc_wp,WP232019,12.9,90.1,,TS,35,1002,0,,15,25,70,,,,,,,,,1009,270,30,,,,,,,,,,,,,,,,,,,,,,,,13.2,90.1,D,25,1003,1.5,3,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,279,2019,11,5,12,0
2019302N11118,2019,92,NI,BB,BULBUL:MATMO,05-11-2019 15:00,TS,13.07,89.88,,,,main,565,565,P___P_________,,WP232019,12.88,89.85,,TS,35,1001,0,,,30,92,,,,,,,,,1008,270,27,,,,,,,,,,,,,,,,,,,,,,,,13.25,89.91,D,25,1002,-999.9,3,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,278,2019,11,5,15,0
2019302N11118,2019,92,NI,BB,BULBUL:MATMO,05-11-2019 18:00,TS,13.1,89.75,25,1002,newdelhi,main,574,567,O___O_________,jtwc_wp,WP232019,12.9,89.7,,TS,35,1001,0,,,35,115,,,,,,,,,1008,270,25,,,,,,,,,,,,,,,,,,,,,,,,13.3,89.8,D,25,1002,1.5,4,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,318,2019,11,5,18,0
2019302N11118,2019,92,NI,BB,BULBUL:MATMO,05-11-2019 21:00,TS,13.21,89.75,,,,main,567,561,P___P_________,,WP232019,13.06,89.76,,TS,35,1000,0,,,40,127,,,,,,,,,1008,270,25,,,,,,,,,,,,,,,,,,,,,,,,13.36,89.75,D,27,1001,-999.9,4,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,17,2019,11,5,21,0
2019302N11118,2019,92,NI,BB,BULBUL:MATMO,06-11-2019 00:00,TS,13.3,89.8,30,1001,newdelhi,main,561,561,O___O_________,jtwc_wp,WP232019,13.2,89.9,,TS,35,1000,0,,,45,140,,,,,,,,,1008,270,25,,,,,,,,,,,,,,,,,,,,,,,,13.4,89.7,DD,30,1001,2,5,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2019,11,6,0,0
2019302N11118,2019,92,NI,BB,BULBUL:MATMO,06-11-2019 03:00,TS,13.28,89.78,30,1001,newdelhi,main,561,561,P___O_________,,WP232019,13.16,89.97,,TS,35,999,0,,,,,,,,,,,,,1007,260,30,,,,,,,,,,,,,,,,,,,,,,,,13.4,89.6,DD,30,1001,2,5,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,243,2019,11,6,3,0
2019302N11118,2019,92,NI,BB,BULBUL:MATMO,06-11-2019 06:00,TS,13.25,89.7,30,1001,newdelhi,main,570,570,O___O_________,jtwc_wp,WP232019,13.1,90,,TS,35,998,0,,,,,,,,,,,,,1006,250,35,,,,,,,,,,,,,,,,,,,,,,,,13.4,89.4,DD,30,1001,2,5,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,274,2019,11,6,6,0
2019302N11118,2019,92,NI,BB,BULBUL:MATMO,06-11-2019 09:00,TS,13.29,89.67,,,,main,570,564,P___P_________,,WP232019,13.15,90.02,,TS,35,997,0,,,,,,,,,,,,,1005,232,35,,,,,,,,,,,,,,,,,,,,,,,,13.43,89.31,DD,30,1000,-999.9,5,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,341,2019,11,6,9,0
2019302N11118,2019,92,NI,BB,BULBUL:MATMO,06-11-2019 12:00,TS,13.4,89.65,30,1000,newdelhi,main,564,562,O___O_________,jtwc_wp,WP232019,13.3,90,,TS,35,997,0,75,125,60,140,,,,,,,,,1005,215,35,,,,,,,,,,,,,,,,,,,,,,,,13.5,89.3,DD,30,1000,2,6,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,353,2019,11,6,12,0
2019302N11118,2019,92,NI,BB,BULBUL:MATMO,06-11-2019 15:00,TS,13.6,89.62,,,,main,562,552,P___P_________,,WP232019,13.57,89.94,,TS,37,997,0,62,87,75,132,,,,,,,,,1005,245,35,,,,,,,,,,,,,,,,,,,,,,,,13.63,89.29,DD,32,999,-999.9,6,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,348,2019,11,6,15,0
2019302N11118,2019,92,NI,BB,BULBUL:MATMO,06-11-2019 18:00,TS,13.85,89.55,35,998,newdelhi,main,547,547,O___O_________,jtwc_wp,WP232019,13.9,89.8,,TS,40,997,0,50,50,90,125,,,,,,,,,1006,275,35,,,,,,,,,,,,,,,,,,,,,,,,13.8,89.3,CS,35,998,2.5,7,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,337,2019,11,6,18,0
2019302N11118,2019,92,NI,BB,BULBUL:MATMO,06-11-2019 21:00,TS,14.07,89.41,,,,main,557,557,P___P_________,,WP232019,14.2,89.52,,TS,42,996,0,62,67,85,110,,,,,,,,,1006,275,42,,,,,,,,,,,,,,,,,,,,,,,,13.93,89.3,CS,35,998,-999.9,7,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,330,2019,11,6,21,0
2019302N11118,2019,92,NI,BB,BULBUL:MATMO,07-11-2019 00:00,TS,14.35,89.25,35,998,newdelhi,main,555,555,O___O_________,jtwc_wp,WP232019,14.5,89.2,,TS,45,995,0,75,85,80,95,,,,,,,,,1006,275,50,,,,,,,,,,,,,,,,,,,,,,,,14.2,89.3,CS,35,998,2.5,7,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,338,2019,11,7,0,0
2019302N11118,2019,92,NI,BB,BULBUL:MATMO,07-11-2019 03:00,TS,14.75,89.12,35,998,newdelhi,main,563,563,P___O_________,,WP232019,14.81,88.94,,TS,47,994,0,72,70,70,87,,,,,,,,,1006,265,37,,,,,,,,,,,,,,,,,,,,,,,,14.7,89.3,CS,35,998,2.5,7,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,328,2019,11,7,3,0
2019302N11118,2019,92,NI,BB,BULBUL:MATMO,07-11-2019 06:00,TS,15.2,88.7,40,996,newdelhi,main,589,560,O___O_________,jtwc_wp,WP232019,15.1,88.7,,TS,50,994,0,70,55,60,80,25,25,25,30,,,,,1006,255,25,,,,,,,,,,,,,,,,,,,,,,,,15.3,88.7,CS,40,996,2.5,8,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,316,2019,11,7,6,0
2019302N11118,2019,92,NI,BB,BULBUL:MATMO,07-11-2019 09:00,TS,15.43,88.45,45,995,newdelhi,main,554,516,P___O_________,,WP232019,15.35,88.5,,TS,55,991,0,70,55,60,80,25,25,25,30,,,,,1006,245,22,,,,,,,,,,,,,,,,,,,,,,,,15.5,88.4,CS,45,995,3,9,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,316,2019,11,7,9,0
2019302N11118,2019,92,NI,BB,BULBUL:MATMO,07-11-2019 12:00,TS,15.75,88.15,45,994,newdelhi,main,507,477,O___O_________,jtwc_wp,WP232019,15.6,88.3,,TS,60,988,0,70,55,60,80,25,25,25,30,,,,,1006,235,20,,,,,,,,,,,,,,,,,,,,,,,,15.9,88,CS,45,994,3,10,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,322,2019,11,7,12,0
2019302N11118,2019,92,NI,BB,BULBUL:MATMO,07-11-2019 15:00,TS,16.04,87.96,50,992,newdelhi,main,477,439,P___O_________,,WP232019,15.88,88.02,,TS,62,986,0,87,70,75,102,37,32,32,47,,,,,1006,232,12,,,,,,,,,,,,,,,,,,,,,,,,16.2,87.9,SCS,50,992,3,12,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,329,2019,11,7,15,0
2019302N11118,2019,92,NI,BB,BULBUL:MATMO,07-11-2019 18:00,TS,16.3,87.8,55,989,newdelhi,main,439,404,O___O_________,jtwc_wp,WP232019,16.2,87.8,,TY,65,984,1,105,85,90,125,50,40,40,65,,,,,1006,230,5,,,,,,,,,,,,,,,,,,,,,,,,16.4,87.8,SCS,55,989,3.5,15,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,338,2019,11,7,18,0
2019302N11118,2019,92,NI,BB,BULBUL:MATMO,07-11-2019 21:00,TS,16.59,87.73,60,986,newdelhi,main,404,372,P___O_________,,WP232019,16.59,87.75,,TY,67,983,1,105,85,90,125,50,40,40,65,,,,,1007,235,5,,,,,,,,,,,,,,,,,,,,,,,,16.6,87.7,SCS,60,986,3.5,18,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,351,2019,11,7,21,0
2019302N11118,2019,92,NI,BB,BULBUL:MATMO,08-11-2019 00:00,TS,16.95,87.7,65,983,newdelhi,main,362,331,O___O_________,jtwc_wp,WP232019,17,87.8,,TY,70,983,1,105,85,90,125,50,40,40,65,10,5,5,15,1008,240,5,,,,,,,,,,,,,,,,,,,,,,,,16.9,87.6,VSCS,65,983,4,21,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,2019,11,8,0,0
2019302N11118,2019,92,NI,BB,BULBUL:MATMO,08-11-2019 03:00,TS,17.3,87.72,65,982,newdelhi,main,331,291,P___O_________,,WP232019,17.39,87.85,,TY,75,978,1,130,100,95,130,67,52,47,65,25,17,15,25,1007,225,15,,,,,,,,,,,,,,,,,,,,,,,,17.2,87.6,VSCS,65,982,4,22,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,2019,11,8,3,0
2019302N11118,2019,92,NI,BB,BULBUL:MATMO,08-11-2019 06:00,TS,17.7,87.75,70,980,newdelhi,main,296,249,O___O_________,jtwc_wp,WP232019,17.8,87.9,,TY,80,974,1,155,115,100,135,85,65,55,65,40,30,25,35,1007,210,25,,,,,,,,,,,,,,,,,,,,,,,,17.6,87.6,VSCS,70,980,4,24,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3,2019,11,8,6,0
2019302N11118,2019,92,NI,BB,BULBUL:MATMO,08-11-2019 09:00,TS,18.18,87.76,70,980,newdelhi,main,249,207,P___O_________,,WP232019,18.27,87.92,,TY,80,974,1,160,130,115,135,85,72,62,70,42,35,30,37,1007,210,25,,,,,,,,,,,,,,,,,,,,,,,,18.1,87.6,VSCS,70,980,4,24,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,2019,11,8,9,0
2019302N11118,2019,92,NI,BB,BULBUL:MATMO,08-11-2019 12:00,TS,18.6,87.75,75,976,newdelhi,main,214,176,O___O_________,jtwc_wp,WP232019,18.7,87.9,,TY,80,975,1,165,145,130,135,85,80,70,75,45,40,35,40,1008,210,25,,,,,,,,,,,,,,,,,,,,,,,,18.5,87.6,VSCS,75,976,4,28,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,,9,2,2019,11,8,12,0
2019302N11118,2019,92,NI,BB,BULBUL:MATMO,08-11-2019 15:00,TS,19.11,87.78,75,976,newdelhi,main,176,153,P___O_________,,WP232019,19.02,87.86,,TY,77,977,1,142,122,107,122,75,70,65,67,37,35,27,30,1008,205,25,,,,,,,,,,,,,,,,,,,,,,,,19.2,87.7,VSCS,75,976,4,28,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,357,2019,11,8,15,0
2019302N11118,2019,92,NI,BB,BULBUL:MATMO,08-11-2019 18:00,TS,19.3,87.7,75,976,newdelhi,main,153,130,O___O_________,jtwc_wp,WP232019,19.3,87.8,,TY,75,979,1,120,100,85,110,65,60,60,60,30,30,20,20,1008,200,25,,,,,,,,,,,,,,,,,,,,,,,,19.3,87.6,VSCS,75,976,4,28,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,354,2019,11,8,18,0
2019302N11118,2019,92,NI,BB,BULBUL:MATMO,08-11-2019 21:00,TS,19.62,87.72,75,976,newdelhi,main,130,107,P___O_________,,WP232019,19.65,87.74,,TY,75,979,1,117,105,97,110,62,57,57,57,30,30,25,25,1008,192,25,,,,,,,,,,,,,,,,,,,,,,,,19.6,87.7,VSCS,75,976,4,28,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,357,2019,11,8,21,0
